epoch,step,test F1 Score,test_loss,training F1 Score_epoch,training F1 Score_step,training_loss_epoch,training_loss_step,validation F1 Score,validation_loss
63,17855,,,,,,,0.5124997496604919,0.2456510215997696
63,17855,,,0.5196154117584229,,0.21440120041370392,,,
64,17899,,,,0.5666666626930237,,0.2589845359325409,,
64,17949,,,,0.523809552192688,,0.20643019676208496,,
64,17999,,,,0.4337121248245239,,0.18336687982082367,,
64,18049,,,,0.6186234354972839,,0.20770131051540375,,
64,18099,,,,0.395061731338501,,0.2599153220653534,,
64,18134,,,,,,,0.535243570804596,0.24674509465694427
64,18134,,,0.5172386765480042,,0.21472716331481934,,,
65,18149,,,,0.36764705181121826,,0.19574770331382751,,
65,18199,,,,0.7427083849906921,,0.14247798919677734,,
65,18249,,,,0.5080214142799377,,0.2237977385520935,,
65,18299,,,,0.3702147603034973,,0.23119445145130157,,
65,18349,,,,0.4005602300167084,,0.22751396894454956,,
65,18399,,,,0.7469105124473572,,0.175564706325531,,
65,18413,,,,,,,0.5274273157119751,0.24786143004894257
65,18413,,,0.5204442739486694,,0.21287107467651367,,,
66,18449,,,,0.5599415302276611,,0.22992418706417084,,
66,18499,,,,0.4526315927505493,,0.3240552842617035,,
66,18549,,,,0.43697479367256165,,0.35755300521850586,,
66,18599,,,,0.75,,0.13164836168289185,,
66,18649,,,,0.3482142984867096,,0.19664734601974487,,
66,18692,,,,,,,0.5168113112449646,0.251224160194397
66,18692,,,0.5266902446746826,,0.21159225702285767,,,
67,18699,,,,0.6339285373687744,,0.18135294318199158,,
67,18749,,,,0.6029411554336548,,0.1705341637134552,,
67,18799,,,,0.6688596606254578,,0.16216416656970978,,
67,18849,,,,0.6513158082962036,,0.15371432900428772,,
67,18899,,,,0.7404844164848328,,0.17263942956924438,,
67,18949,,,,0.270944744348526,,0.2875375747680664,,
67,18971,,,,,,,0.5304917097091675,0.24635371565818787
67,18971,,,0.5264666676521301,,0.21104280650615692,,,
68,18999,,,,0.261904776096344,,0.3051964044570923,,
68,19049,,,,0.5830753445625305,,0.27906686067581177,,
68,19099,,,,0.5397727489471436,,0.18027910590171814,,
68,19149,,,,0.364705890417099,,0.29371774196624756,,
68,19199,,,,0.5309210419654846,,0.25986817479133606,,
68,19249,,,,0.3957219123840332,,0.273496150970459,,
68,19250,,,,,,,0.5333663821220398,0.24888597428798676
68,19250,,,0.5250357985496521,,0.212705597281456,,,
69,19299,,,,0.3365384638309479,,0.27319765090942383,,
69,19349,,,,0.3843137323856354,,0.22420334815979004,,
69,19399,,,,0.33893558382987976,,0.25685757398605347,,
69,19449,,,,0.6789215803146362,,0.14083583652973175,,
69,19499,,,,0.4037037193775177,,0.2630455791950226,,
69,19529,,,,,,,0.5322293639183044,0.24795496463775635
69,19529,,,0.5286518335342407,,0.20837678015232086,,,
70,19530,0.5317360162734985,0.2442001849412918,,,,,,
