epoch,step,test F1 Score,test_loss,training F1 Score_epoch,training F1 Score_step,training_loss_epoch,training_loss_step,validation F1 Score,validation_loss
63,17849,,,,0.8710010051727295,,0.08881371468305588,,
63,17855,,,,,,,0.5926374793052673,0.3045201301574707
63,17855,,,0.7581184506416321,,0.13190767168998718,,,
64,17899,,,,0.859477162361145,,0.1212410032749176,,
64,17949,,,,0.6746031641960144,,0.19317427277565002,,
64,17999,,,,0.8930288553237915,,0.06952773034572601,,
64,18049,,,,0.8170425891876221,,0.13002106547355652,,
64,18099,,,,0.6834045648574829,,0.15730726718902588,,
64,18134,,,,,,,0.6066252589225769,0.3045324981212616
64,18134,,,0.7594971656799316,,0.13503862917423248,,,
65,18149,,,,0.7285068035125732,,0.14781713485717773,,
65,18199,,,,0.8541666865348816,,0.07876237481832504,,
65,18249,,,,0.7254902124404907,,0.11569944024085999,,
65,18299,,,,0.6208236813545227,,0.18477648496627808,,
65,18349,,,,0.7620915174484253,,0.12901189923286438,,
65,18399,,,,0.8867647051811218,,0.09661935269832611,,
65,18413,,,,,,,0.5995158553123474,0.30987241864204407
65,18413,,,0.7661671042442322,,0.12848928570747375,,,
66,18449,,,,0.7514472603797913,,0.15949943661689758,,
66,18499,,,,0.6661654114723206,,0.2340904027223587,,
66,18549,,,,0.6784313917160034,,0.19047892093658447,,
66,18599,,,,0.8058035373687744,,0.10847960412502289,,
66,18649,,,,0.6696428656578064,,0.15986710786819458,,
66,18692,,,,,,,0.6025059819221497,0.29444432258605957
66,18692,,,0.770036518573761,,0.12854956090450287,,,
67,18699,,,,0.8610348105430603,,0.10574178397655487,,
67,18749,,,,0.8112744688987732,,0.11345972865819931,,
67,18799,,,,0.8125,,0.0774829313158989,,
67,18849,,,,0.8596491813659668,,0.09078547358512878,,
67,18899,,,,0.7404844164848328,,0.11437518894672394,,
67,18949,,,,0.6212884783744812,,0.19672250747680664,,
67,18971,,,,,,,0.5855152606964111,0.3471103310585022
67,18971,,,0.7749255895614624,,0.12565262615680695,,,
68,18999,,,,0.6727272868156433,,0.16907259821891785,,
68,19049,,,,0.7333333492279053,,0.1480296403169632,,
68,19099,,,,0.7392191290855408,,0.11810852587223053,,
68,19149,,,,0.5568627715110779,,0.2308407723903656,,
68,19199,,,,0.783088207244873,,0.17830878496170044,,
68,19249,,,,0.7591035962104797,,0.12317190319299698,,
68,19250,,,,,,,0.5916750431060791,0.30321943759918213
68,19250,,,0.7630982995033264,,0.13196934759616852,,,
69,19299,,,,0.7651515007019043,,0.12534859776496887,,
69,19349,,,,0.7169550061225891,,0.13144949078559875,,
69,19399,,,,0.8787330389022827,,0.07488267123699188,,
69,19449,,,,0.9019608497619629,,0.0755939930677414,,
69,19499,,,,0.6407407522201538,,0.17248201370239258,,
69,19529,,,,,,,0.5926668643951416,0.2995668649673462
69,19529,,,0.7702372670173645,,0.12676699459552765,,,
70,19530,0.5945043563842773,0.3128722906112671,,,,,,
