epoch,step,test F1 Score,test_loss,training F1 Score_epoch,training F1 Score_step,training_loss_epoch,training_loss_step,validation F1 Score,validation_loss
54,1904,,,,0.426450252532959,,0.234075129032135,,
54,1909,,,,0.4210484027862549,,0.23811697959899902,,
54,1914,,,,0.4489823579788208,,0.2405962198972702,,
54,1919,,,,0.3387804329395294,,0.2679654061794281,,
54,1924,,,,0.5332441329956055,,0.22091460227966309,,
54,1924,,,,,,,0.430300772190094,0.24885429441928864
54,1924,,,0.43597742915153503,,0.2448308765888214,,,
55,1929,,,,0.46809089183807373,,0.24312438070774078,,
55,1934,,,,0.4509936571121216,,0.24138745665550232,,
55,1939,,,,0.31875094771385193,,0.27141672372817993,,
55,1944,,,,0.43740278482437134,,0.2510548532009125,,
55,1949,,,,0.3927919566631317,,0.2597130239009857,,
55,1954,,,,0.41224032640457153,,0.24589663743972778,,
55,1959,,,,0.4912090599536896,,0.22896280884742737,,
55,1959,,,,,,,0.43573689460754395,0.248564675450325
55,1959,,,0.435789555311203,,0.244508758187294,,,
56,1964,,,,0.43557894229888916,,0.2530938982963562,,
56,1969,,,,0.4849599003791809,,0.2275034487247467,,
56,1974,,,,0.40914106369018555,,0.24035310745239258,,
56,1979,,,,0.3973049223423004,,0.2530331015586853,,
56,1984,,,,0.4445694386959076,,0.2410411238670349,,
56,1989,,,,0.44396188855171204,,0.22692155838012695,,
56,1994,,,,0.3271734416484833,,0.2715829610824585,,
56,1994,,,,,,,0.4332173466682434,0.24823400378227234
56,1994,,,0.4372446537017822,,0.24423246085643768,,,
57,1999,,,,0.4468403160572052,,0.24800866842269897,,
57,2004,,,,0.4001024663448334,,0.23985347151756287,,
57,2009,,,,0.4965403378009796,,0.23065677285194397,,
57,2014,,,,0.367604523897171,,0.25363636016845703,,
57,2019,,,,0.4397745132446289,,0.24892167747020721,,
57,2024,,,,0.3346404433250427,,0.264060378074646,,
57,2029,,,,0.3973485231399536,,0.2415493279695511,,
57,2029,,,,,,,0.44115281105041504,0.2479388564825058
57,2029,,,0.43695971369743347,,0.2441268116235733,,,
58,2034,,,,0.4565717279911041,,0.24538148939609528,,
58,2039,,,,0.48570516705513,,0.23566600680351257,,
58,2044,,,,0.447868287563324,,0.24279576539993286,,
58,2049,,,,0.46423816680908203,,0.24025282263755798,,
58,2054,,,,0.4782085716724396,,0.23332884907722473,,
58,2059,,,,0.44007015228271484,,0.25094425678253174,,
58,2064,,,,0.39513489603996277,,0.26306578516960144,,
58,2064,,,,,,,0.4400689899921417,0.24765421450138092
58,2064,,,0.4303959012031555,,0.2441149353981018,,,
59,2069,,,,0.3730057179927826,,0.2548816502094269,,
59,2074,,,,0.4925903081893921,,0.23019930720329285,,
59,2079,,,,0.4946713447570801,,0.22844207286834717,,
59,2084,,,,0.3779505491256714,,0.25981611013412476,,
59,2089,,,,0.41264957189559937,,0.2394428551197052,,
59,2094,,,,0.4419572055339813,,0.2423565834760666,,
59,2099,,,,0.4511100947856903,,0.23017720878124237,,
59,2099,,,,,,,0.4393148422241211,0.24738678336143494
59,2099,,,0.44047555327415466,,0.24335163831710815,,,
60,2104,,,,0.32887697219848633,,0.2750983238220215,,
60,2109,,,,0.4286324679851532,,0.23770245909690857,,
60,2114,,,,0.4236689507961273,,0.2389654666185379,,
60,2119,,,,0.40211498737335205,,0.25217312574386597,,
60,2124,,,,0.5500068068504333,,0.21686746180057526,,
60,2129,,,,0.5034876465797424,,0.22092145681381226,,
60,2134,,,,0.4718132019042969,,0.22576861083507538,,
60,2134,,,,,,,0.4423455595970154,0.2471238374710083
60,2134,,,0.43896904587745667,,0.24285462498664856,,,
61,2139,,,,0.47163155674934387,,0.2297947108745575,,
61,2144,,,,0.49339330196380615,,0.2387685477733612,,
61,2149,,,,0.42377543449401855,,0.26347583532333374,,
61,2154,,,,0.41557326912879944,,0.25493159890174866,,
61,2159,,,,0.48589611053466797,,0.24198120832443237,,
61,2164,,,,0.43401873111724854,,0.2504921555519104,,
61,2169,,,,0.41976404190063477,,0.24682486057281494,,
61,2169,,,,,,,0.44028279185295105,0.2468876838684082
61,2169,,,0.4450250566005707,,0.24264270067214966,,,
62,2174,,,,0.4645370841026306,,0.23746022582054138,,
62,2179,,,,0.40045633912086487,,0.24684566259384155,,
62,2184,,,,0.5171468257904053,,0.21997816860675812,,
62,2189,,,,0.4471712112426758,,0.24459360539913177,,
62,2194,,,,0.48788392543792725,,0.23279103636741638,,
62,2199,,,,0.45402824878692627,,0.2358957976102829,,
62,2204,,,,0.375515341758728,,0.2695785164833069,,
62,2204,,,,,,,0.4464436173439026,0.24661055207252502
62,2204,,,0.44265174865722656,,0.24219626188278198,,,
63,2209,,,,0.47302863001823425,,0.22989898920059204,,
63,2214,,,,0.46411725878715515,,0.22571179270744324,,
63,2219,,,,0.3841884136199951,,0.2610412538051605,,
63,2224,,,,0.4156884551048279,,0.2417266070842743,,
63,2229,,,,0.45466575026512146,,0.23902297019958496,,
63,2234,,,,0.4444623589515686,,0.24559593200683594,,
63,2239,,,,0.5171772837638855,,0.23848222196102142,,
63,2239,,,,,,,0.44563135504722595,0.24638405442237854
63,2239,,,0.4415893852710724,,0.24220949411392212,,,
64,2244,,,,0.4064679443836212,,0.24472643435001373,,
64,2249,,,,0.43781912326812744,,0.23218417167663574,,
64,2254,,,,0.3980707824230194,,0.2593002915382385,,
64,2259,,,,0.49727681279182434,,0.237382709980011,,
64,2264,,,,0.4390109181404114,,0.24355226755142212,,
64,2269,,,,0.4139767587184906,,0.2502591907978058,,
64,2274,,,,0.4693174660205841,,0.23236337304115295,,
64,2274,,,,,,,0.44670045375823975,0.2460537552833557
64,2274,,,0.44685742259025574,,0.24139373004436493,,,
65,2279,,,,0.4662349820137024,,0.22164013981819153,,
65,2284,,,,0.3679465651512146,,0.2630276083946228,,
65,2289,,,,0.3764159679412842,,0.24916395545005798,,
65,2294,,,,0.4932348132133484,,0.23311659693717957,,
65,2299,,,,0.3946288824081421,,0.2696331739425659,,
65,2304,,,,0.4165390729904175,,0.25764381885528564,,
65,2309,,,,0.3828350603580475,,0.2621697783470154,,
65,2309,,,,,,,0.44827553629875183,0.24578145146369934
65,2309,,,0.44478315114974976,,0.24119706451892853,,,
66,2314,,,,0.5144420266151428,,0.23206061124801636,,
66,2319,,,,0.48237234354019165,,0.23350012302398682,,
66,2324,,,,0.469270259141922,,0.23730161786079407,,
66,2329,,,,0.4125317335128784,,0.2412281036376953,,
66,2334,,,,0.41461411118507385,,0.24072934687137604,,
66,2339,,,,0.501614511013031,,0.23405224084854126,,
66,2344,,,,0.41538530588150024,,0.2402159869670868,,
66,2344,,,,,,,0.44543585181236267,0.24555355310440063
66,2344,,,0.4450029134750366,,0.24109721183776855,,,
67,2349,,,,0.4353618621826172,,0.24704134464263916,,
67,2354,,,,0.4927727282047272,,0.23206907510757446,,
67,2359,,,,0.40797698497772217,,0.24483495950698853,,
67,2364,,,,0.3688289523124695,,0.2671363651752472,,
67,2369,,,,0.46876952052116394,,0.24676506221294403,,
67,2374,,,,0.49930500984191895,,0.22899603843688965,,
67,2379,,,,0.45168623328208923,,0.23297937214374542,,
67,2379,,,,,,,0.4487670063972473,0.2452344000339508
67,2379,,,0.45263779163360596,,0.24136602878570557,,,
68,2384,,,,0.4541265368461609,,0.22789692878723145,,
68,2389,,,,0.4893791973590851,,0.23520807921886444,,
68,2394,,,,0.48264503479003906,,0.2194213569164276,,
68,2399,,,,0.3932211101055145,,0.25050005316734314,,
68,2404,,,,0.32428568601608276,,0.2768594026565552,,
68,2409,,,,0.4258052408695221,,0.25471675395965576,,
68,2414,,,,0.43362319469451904,,0.2438693642616272,,
68,2414,,,,,,,0.4504847526550293,0.245004341006279
68,2414,,,0.4458136558532715,,0.24058428406715393,,,
69,2419,,,,0.5489752292633057,,0.21348561346530914,,
69,2424,,,,0.5040153861045837,,0.2235826998949051,,
69,2429,,,,0.4453399181365967,,0.22982197999954224,,
69,2434,,,,0.5016353726387024,,0.23430439829826355,,
69,2439,,,,0.4139241874217987,,0.2461111843585968,,
69,2444,,,,0.4065656363964081,,0.2405899614095688,,
69,2449,,,,0.5108609199523926,,0.2210499346256256,,
69,2449,,,,,,,0.4495832324028015,0.24480655789375305
69,2449,,,0.4487621784210205,,0.240482896566391,,,
70,2454,,,,0.45808619260787964,,0.22836154699325562,,
70,2459,,,,0.5462638735771179,,0.2249683439731598,,
70,2464,,,,0.39683130383491516,,0.24749410152435303,,
70,2469,,,,0.4769642949104309,,0.22961382567882538,,
70,2474,,,,0.48088937997817993,,0.23348116874694824,,
70,2479,,,,0.47000962495803833,,0.22573484480381012,,
70,2484,,,,0.5005730986595154,,0.25630688667297363,,
70,2484,,,,,,,0.4446685016155243,0.24466349184513092
70,2484,,,0.44945305585861206,,0.23983874917030334,,,
71,2489,,,,0.5380852818489075,,0.23069506883621216,,
71,2494,,,,0.377413809299469,,0.2466340810060501,,
71,2499,,,,0.36206692457199097,,0.2753918170928955,,
71,2504,,,,0.4987158179283142,,0.22866056859493256,,
71,2509,,,,0.3431929647922516,,0.25768306851387024,,
71,2514,,,,0.4248097836971283,,0.24969802796840668,,
71,2519,,,,0.4000887870788574,,0.24285925924777985,,
71,2519,,,,,,,0.4462410807609558,0.24458986520767212
71,2519,,,0.4486229419708252,,0.23982615768909454,,,
72,2524,,,,0.3612660765647888,,0.29153770208358765,,
72,2529,,,,0.43552955985069275,,0.23778164386749268,,
72,2534,,,,0.4810180068016052,,0.2191561460494995,,
72,2539,,,,0.481179803609848,,0.22209006547927856,,
72,2544,,,,0.4116288125514984,,0.2544265389442444,,
72,2549,,,,0.47967565059661865,,0.24866071343421936,,
72,2554,,,,0.46459096670150757,,0.23713482916355133,,
72,2554,,,,,,,0.44983842968940735,0.24427828192710876
72,2554,,,0.4501945972442627,,0.23958612978458405,,,
73,2559,,,,0.4524648189544678,,0.26311445236206055,,
73,2564,,,,0.5446134805679321,,0.21576577425003052,,
73,2569,,,,0.43931591510772705,,0.2372751235961914,,
73,2574,,,,0.5210961103439331,,0.23605406284332275,,
73,2579,,,,0.48697423934936523,,0.23286597430706024,,
73,2584,,,,0.37845462560653687,,0.25356525182724,,
73,2589,,,,0.41457685828208923,,0.23470008373260498,,
73,2589,,,,,,,0.4495883584022522,0.24413342773914337
73,2589,,,0.44751647114753723,,0.23950493335723877,,,
74,2594,,,,0.4184807538986206,,0.24181410670280457,,
74,2599,,,,0.4848618507385254,,0.236686110496521,,
74,2604,,,,0.5856567621231079,,0.20590056478977203,,
74,2609,,,,0.42420756816864014,,0.25061509013175964,,
74,2614,,,,0.4645994305610657,,0.22723527252674103,,
74,2619,,,,0.4409602880477905,,0.23431479930877686,,
74,2624,,,,0.3572429120540619,,0.25140032172203064,,
74,2624,,,,,,,0.4502805173397064,0.2439735233783722
74,2624,,,0.4536806643009186,,0.23916392028331757,,,
75,2629,,,,0.4732832610607147,,0.23032814264297485,,
75,2634,,,,0.43043479323387146,,0.2451087385416031,,
75,2639,,,,0.3532350957393646,,0.2595916986465454,,
75,2644,,,,0.46673154830932617,,0.230669766664505,,
75,2649,,,,0.5384047031402588,,0.2229522317647934,,
75,2654,,,,0.4366498291492462,,0.24057531356811523,,
75,2659,,,,0.3945038914680481,,0.25215208530426025,,
75,2659,,,,,,,0.4480106234550476,0.2436768114566803
75,2659,,,0.4520646631717682,,0.23913227021694183,,,
76,2664,,,,0.43737220764160156,,0.25003135204315186,,
76,2669,,,,0.4401067793369293,,0.24555186927318573,,
76,2674,,,,0.43227308988571167,,0.24589455127716064,,
76,2679,,,,0.35818415880203247,,0.257464736700058,,
76,2684,,,,0.37493154406547546,,0.270839124917984,,
76,2689,,,,0.5019513368606567,,0.2305344045162201,,
76,2694,,,,0.559882640838623,,0.21081724762916565,,
76,2694,,,,,,,0.4502723217010498,0.2435394674539566
76,2694,,,0.45024845004081726,,0.2382846474647522,,,
77,2699,,,,0.5125925540924072,,0.23078450560569763,,
77,2704,,,,0.5034931898117065,,0.23970121145248413,,
77,2709,,,,0.44387465715408325,,0.23725661635398865,,
77,2714,,,,0.4551311135292053,,0.23752568662166595,,
77,2719,,,,0.4514879286289215,,0.24659287929534912,,
77,2724,,,,0.44389525055885315,,0.22966516017913818,,
77,2729,,,,0.4966525733470917,,0.21634425222873688,,
77,2729,,,,,,,0.4524712860584259,0.24321670830249786
77,2729,,,0.4543997645378113,,0.23815515637397766,,,
78,2734,,,,0.4220988154411316,,0.2483329176902771,,
78,2739,,,,0.49308300018310547,,0.23604395985603333,,
78,2744,,,,0.49404916167259216,,0.22952613234519958,,
78,2749,,,,0.44997936487197876,,0.23540371656417847,,
78,2754,,,,0.4376472532749176,,0.26043999195098877,,
78,2759,,,,0.43895187973976135,,0.2395114302635193,,
78,2764,,,,0.42747461795806885,,0.23643940687179565,,
78,2764,,,,,,,0.4492878019809723,0.24315312504768372
78,2764,,,0.4553861916065216,,0.2382633537054062,,,
79,2769,,,,0.4689716696739197,,0.24189910292625427,,
79,2774,,,,0.5104926228523254,,0.21889129281044006,,
79,2779,,,,0.5090487003326416,,0.22069264948368073,,
79,2784,,,,0.4806945323944092,,0.2407982051372528,,
79,2789,,,,0.41212376952171326,,0.25131601095199585,,
79,2794,,,,0.5090380311012268,,0.23469705879688263,,
79,2799,,,,0.4384705722332001,,0.2487051635980606,,
79,2799,,,,,,,0.4573076069355011,0.24299217760562897
79,2799,,,0.45757389068603516,,0.23799806833267212,,,
80,2804,,,,0.5291410684585571,,0.22411218285560608,,
80,2809,,,,0.42099660634994507,,0.25353479385375977,,
80,2814,,,,0.40907779335975647,,0.2612738311290741,,
80,2819,,,,0.43448778986930847,,0.24480408430099487,,
80,2824,,,,0.4286092221736908,,0.23830416798591614,,
80,2829,,,,0.5218887329101562,,0.20928505063056946,,
80,2834,,,,0.33568522334098816,,0.2661553919315338,,
80,2834,,,,,,,0.4505421817302704,0.2427762895822525
80,2834,,,0.45760488510131836,,0.2378055602312088,,,
81,2839,,,,0.4404568076133728,,0.25260666012763977,,
81,2844,,,,0.386931449174881,,0.26239481568336487,,
81,2849,,,,0.4068891704082489,,0.24552051723003387,,
81,2854,,,,0.47068262100219727,,0.2466316819190979,,
81,2859,,,,0.4180600643157959,,0.23745466768741608,,
81,2864,,,,0.43409058451652527,,0.23673897981643677,,
81,2869,,,,0.4708127975463867,,0.22942903637886047,,
81,2869,,,,,,,0.45539048314094543,0.24257588386535645
81,2869,,,0.4600377678871155,,0.23743808269500732,,,
82,2874,,,,0.4810292422771454,,0.22418807446956635,,
82,2879,,,,0.3886526823043823,,0.25021493434906006,,
82,2884,,,,0.5179701447486877,,0.22494250535964966,,
82,2889,,,,0.5128687024116516,,0.21868634223937988,,
82,2894,,,,0.4668121933937073,,0.22191211581230164,,
82,2899,,,,0.49428921937942505,,0.2300664484500885,,
82,2904,,,,0.44736164808273315,,0.22598250210285187,,
82,2904,,,,,,,0.45612025260925293,0.24240227043628693
82,2904,,,0.4604417681694031,,0.23713988065719604,,,
83,2909,,,,0.5177128314971924,,0.22107036411762238,,
83,2914,,,,0.47701478004455566,,0.23206230998039246,,
83,2919,,,,0.46218693256378174,,0.23447220027446747,,
83,2924,,,,0.527461051940918,,0.2280740886926651,,
83,2929,,,,0.5190271735191345,,0.2233366072177887,,
83,2934,,,,0.4733675718307495,,0.23393034934997559,,
83,2939,,,,0.4855850040912628,,0.2324446439743042,,
83,2939,,,,,,,0.4576042890548706,0.24222952127456665
83,2939,,,0.46312737464904785,,0.23665131628513336,,,
84,2944,,,,0.468474417924881,,0.23741166293621063,,
84,2949,,,,0.4161697030067444,,0.24458394944667816,,
84,2954,,,,0.4841434061527252,,0.22215703129768372,,
84,2959,,,,0.40101733803749084,,0.2405667006969452,,
84,2964,,,,0.433997243642807,,0.25076237320899963,,
84,2969,,,,0.45019954442977905,,0.23095300793647766,,
84,2974,,,,0.40651920437812805,,0.24131616950035095,,
84,2974,,,,,,,0.45475950837135315,0.24205432832241058
84,2974,,,0.4651111960411072,,0.23678258061408997,,,
85,2979,,,,0.5571276545524597,,0.20765143632888794,,
85,2984,,,,0.4095761477947235,,0.24765852093696594,,
85,2989,,,,0.37129127979278564,,0.24508099257946014,,
85,2994,,,,0.48746442794799805,,0.22456026077270508,,
85,2999,,,,0.5148457288742065,,0.21355827152729034,,
85,3004,,,,0.4280376434326172,,0.2414836287498474,,
85,3009,,,,0.49111407995224,,0.2486862987279892,,
85,3009,,,,,,,0.4605514109134674,0.24191124737262726
85,3009,,,0.46120113134384155,,0.23659765720367432,,,
86,3014,,,,0.48801878094673157,,0.23715652525424957,,
86,3019,,,,0.4855179190635681,,0.23882612586021423,,
86,3024,,,,0.4375740885734558,,0.2413991093635559,,
86,3029,,,,0.45015189051628113,,0.24461275339126587,,
86,3034,,,,0.4795961081981659,,0.22778654098510742,,
86,3039,,,,0.46866050362586975,,0.23577642440795898,,
86,3044,,,,0.46243610978126526,,0.22598853707313538,,
86,3044,,,,,,,0.45724380016326904,0.24173478782176971
86,3044,,,0.46263620257377625,,0.2365151345729828,,,
87,3049,,,,0.4786570966243744,,0.23444698750972748,,
87,3054,,,,0.4482812285423279,,0.2433488368988037,,
87,3059,,,,0.46800023317337036,,0.23704120516777039,,
87,3064,,,,0.41574928164482117,,0.2470862865447998,,
87,3069,,,,0.4831525981426239,,0.23412631452083588,,
87,3074,,,,0.4550236463546753,,0.2396477907896042,,
87,3079,,,,0.40581104159355164,,0.2584967613220215,,
87,3079,,,,,,,0.45577090978622437,0.24166090786457062
87,3079,,,0.45932668447494507,,0.23607632517814636,,,
88,3084,,,,0.45160001516342163,,0.2353854775428772,,
88,3089,,,,0.4696556627750397,,0.2350287139415741,,
88,3094,,,,0.47634539008140564,,0.22652655839920044,,
88,3099,,,,0.4528515636920929,,0.23300614953041077,,
88,3104,,,,0.4492308497428894,,0.21900370717048645,,
88,3109,,,,0.4328223466873169,,0.24941390752792358,,
88,3114,,,,0.4828455448150635,,0.2130843549966812,,
88,3114,,,,,,,0.4625094532966614,0.2414998859167099
88,3114,,,0.45945146679878235,,0.235542431473732,,,
89,3119,,,,0.38507044315338135,,0.2721487879753113,,
89,3124,,,,0.5199000239372253,,0.2252277433872223,,
89,3129,,,,0.48838236927986145,,0.22253379225730896,,
89,3134,,,,0.45169079303741455,,0.2359139621257782,,
89,3139,,,,0.48337942361831665,,0.23496635258197784,,
89,3144,,,,0.4150245189666748,,0.2500001788139343,,
89,3149,,,,0.5009180903434753,,0.2313881367444992,,
89,3149,,,,,,,0.4559357762336731,0.24140214920043945
89,3149,,,0.46592047810554504,,0.23570439219474792,,,
90,3154,,,,0.4458010196685791,,0.22914564609527588,,
90,3159,,,,0.4605318009853363,,0.23650258779525757,,
90,3164,,,,0.4550049304962158,,0.23674485087394714,,
90,3169,,,,0.480674684047699,,0.22649142146110535,,
90,3174,,,,0.37477052211761475,,0.2450922727584839,,
90,3179,,,,0.4470970332622528,,0.23914796113967896,,
90,3184,,,,0.46085846424102783,,0.2270684391260147,,
90,3184,,,,,,,0.4590206444263458,0.24122147262096405
90,3184,,,0.4615611135959625,,0.23542821407318115,,,
91,3189,,,,0.46120333671569824,,0.23497654497623444,,
91,3194,,,,0.47212982177734375,,0.22539907693862915,,
91,3199,,,,0.525890052318573,,0.23040948808193207,,
91,3204,,,,0.48725518584251404,,0.2273291051387787,,
91,3209,,,,0.4046250879764557,,0.2566635310649872,,
91,3214,,,,0.5391841530799866,,0.22345170378684998,,
91,3219,,,,0.42304348945617676,,0.250887006521225,,
91,3219,,,,,,,0.46508103609085083,0.24116767942905426
91,3219,,,0.4658604860305786,,0.2354215532541275,,,
92,3224,,,,0.4690206050872803,,0.23623789846897125,,
92,3229,,,,0.4279690384864807,,0.2513017952442169,,
92,3234,,,,0.5134580135345459,,0.23032167553901672,,
92,3239,,,,0.5031313896179199,,0.24785089492797852,,
92,3244,,,,0.5307031869888306,,0.2080370932817459,,
92,3249,,,,0.4974863529205322,,0.2195543646812439,,
92,3254,,,,0.3871876001358032,,0.2521185874938965,,
92,3254,,,,,,,0.4619314670562744,0.24085800349712372
92,3254,,,0.4658697247505188,,0.2353741079568863,,,
93,3259,,,,0.4493403732776642,,0.25768035650253296,,
93,3264,,,,0.4473055601119995,,0.22486598789691925,,
93,3269,,,,0.4088159501552582,,0.24538856744766235,,
93,3274,,,,0.4097595810890198,,0.24643999338150024,,
93,3279,,,,0.5119496583938599,,0.21844777464866638,,
93,3284,,,,0.40741410851478577,,0.2577427625656128,,
93,3289,,,,0.3623487651348114,,0.2725909352302551,,
93,3289,,,,,,,0.4635188579559326,0.24079649150371552
93,3289,,,0.46955329179763794,,0.23451441526412964,,,
94,3294,,,,0.4528312087059021,,0.245308518409729,,
94,3299,,,,0.47380149364471436,,0.2324274778366089,,
94,3304,,,,0.4244338870048523,,0.25704118609428406,,
94,3309,,,,0.5064793825149536,,0.23673254251480103,,
94,3314,,,,0.4921448528766632,,0.23738662898540497,,
94,3319,,,,0.4778285026550293,,0.22806322574615479,,
94,3324,,,,0.4264102876186371,,0.23574292659759521,,
94,3324,,,,,,,0.4616782069206238,0.24059827625751495
94,3324,,,0.4649582505226135,,0.2348097562789917,,,
95,3329,,,,0.471896767616272,,0.23377327620983124,,
95,3334,,,,0.4817105829715729,,0.21710360050201416,,
95,3339,,,,0.4806528687477112,,0.23246276378631592,,
95,3344,,,,0.4859713017940521,,0.22020141780376434,,
95,3349,,,,0.5111990571022034,,0.2260175347328186,,
95,3354,,,,0.5008965730667114,,0.2250230610370636,,
95,3359,,,,0.40889331698417664,,0.23568862676620483,,
95,3359,,,,,,,0.4610998332500458,0.24041549861431122
95,3359,,,0.46956348419189453,,0.23463892936706543,,,
96,3364,,,,0.38530945777893066,,0.2401467114686966,,
96,3369,,,,0.4627431631088257,,0.2274923026561737,,
96,3374,,,,0.4934147000312805,,0.23285101354122162,,
96,3379,,,,0.5142244696617126,,0.22399291396141052,,
96,3384,,,,0.49516910314559937,,0.23621171712875366,,
96,3389,,,,0.4129539132118225,,0.24718940258026123,,
96,3394,,,,0.45750972628593445,,0.2352687418460846,,
96,3394,,,,,,,0.4590902030467987,0.2402876913547516
96,3394,,,0.46998757123947144,,0.2341259866952896,,,
97,3399,,,,0.44353365898132324,,0.24327605962753296,,
97,3404,,,,0.41823112964630127,,0.2532398998737335,,
97,3409,,,,0.5084510445594788,,0.21914003789424896,,
97,3414,,,,0.42468222975730896,,0.25519710779190063,,
97,3419,,,,0.44883185625076294,,0.2226131409406662,,
97,3424,,,,0.5652753114700317,,0.212174192070961,,
97,3429,,,,0.5378468632698059,,0.2082846611738205,,
97,3429,,,,,,,0.4666919708251953,0.2402302771806717
97,3429,,,0.4647868275642395,,0.23446621000766754,,,
98,3434,,,,0.4116891026496887,,0.2487579584121704,,
98,3439,,,,0.5029059648513794,,0.24037864804267883,,
98,3444,,,,0.4570430517196655,,0.23184895515441895,,
98,3449,,,,0.5121885538101196,,0.22338798642158508,,
98,3454,,,,0.41520559787750244,,0.23678110539913177,,
98,3459,,,,0.41976985335350037,,0.23414930701255798,,
98,3464,,,,0.46933406591415405,,0.21966756880283356,,
98,3464,,,,,,,0.46187904477119446,0.24007119238376617
98,3464,,,0.47026732563972473,,0.23385374248027802,,,
99,3469,,,,0.4953053593635559,,0.22700196504592896,,
99,3474,,,,0.4501398205757141,,0.2456323504447937,,
99,3479,,,,0.5217031836509705,,0.21260324120521545,,
99,3484,,,,0.5533068776130676,,0.22457939386367798,,
99,3489,,,,0.3878900110721588,,0.2611210346221924,,
99,3494,,,,0.5061969757080078,,0.22729870676994324,,
99,3499,,,,0.37289121747016907,,0.2511838376522064,,
99,3499,,,,,,,0.46496549248695374,0.23991912603378296
99,3499,,,0.4690415859222412,,0.23405903577804565,,,
100,3504,,,,0.398441344499588,,0.2580152750015259,,
100,3509,,,,0.4181385338306427,,0.2564942240715027,,
100,3514,,,,0.49418359994888306,,0.22127880156040192,,
100,3519,,,,0.5865800976753235,,0.1980878710746765,,
100,3524,,,,0.4624589681625366,,0.23514416813850403,,
100,3529,,,,0.3888949155807495,,0.23612381517887115,,
100,3534,,,,0.5065972208976746,,0.22749054431915283,,
100,3534,,,,,,,0.4685906767845154,0.23980119824409485
100,3534,,,0.4710634648799896,,0.23350584506988525,,,
101,3539,,,,0.4049862325191498,,0.2504652142524719,,
101,3544,,,,0.5534560084342957,,0.21542809903621674,,
101,3549,,,,0.45637375116348267,,0.24421289563179016,,
101,3554,,,,0.517245888710022,,0.21980303525924683,,
101,3559,,,,0.5460007190704346,,0.2015470713376999,,
101,3564,,,,0.39114412665367126,,0.24779851734638214,,
101,3569,,,,0.47601088881492615,,0.2373828887939453,,
101,3569,,,,,,,0.45882734656333923,0.2396542727947235
101,3569,,,0.4786365330219269,,0.23386485874652863,,,
102,3574,,,,0.39696770906448364,,0.2554813027381897,,
102,3579,,,,0.5281837582588196,,0.21391692757606506,,
102,3584,,,,0.4996410608291626,,0.23210540413856506,,
102,3589,,,,0.50286865234375,,0.2279285490512848,,
102,3594,,,,0.40377935767173767,,0.24087287485599518,,
102,3599,,,,0.4964664578437805,,0.22913794219493866,,
102,3604,,,,0.4480394423007965,,0.22321057319641113,,
102,3604,,,,,,,0.4648534655570984,0.23952849209308624
102,3604,,,0.4682660400867462,,0.23361434042453766,,,
103,3609,,,,0.43056848645210266,,0.2613866329193115,,
103,3614,,,,0.4425770342350006,,0.2285691499710083,,
103,3619,,,,0.48916271328926086,,0.2301618903875351,,
103,3624,,,,0.4643111824989319,,0.23304837942123413,,
103,3629,,,,0.5202739834785461,,0.23548784852027893,,
103,3634,,,,0.5083442330360413,,0.2297591120004654,,
103,3639,,,,0.4762401878833771,,0.23189064860343933,,
103,3639,,,,,,,0.4691281318664551,0.2393677532672882
103,3639,,,0.4732373058795929,,0.23313815891742706,,,
104,3644,,,,0.5447977781295776,,0.20362287759780884,,
104,3649,,,,0.507041335105896,,0.22648635506629944,,
104,3654,,,,0.5120484232902527,,0.22564014792442322,,
104,3659,,,,0.4564950466156006,,0.23708774149417877,,
104,3664,,,,0.41537386178970337,,0.2481430470943451,,
104,3669,,,,0.447557657957077,,0.23798242211341858,,
104,3674,,,,0.38072946667671204,,0.2611202299594879,,
104,3674,,,,,,,0.4625881612300873,0.23922641575336456
104,3674,,,0.4716491997241974,,0.23340658843517303,,,
105,3679,,,,0.4804002046585083,,0.24417676031589508,,
105,3684,,,,0.49797821044921875,,0.2259657382965088,,
105,3689,,,,0.4132389724254608,,0.2301333248615265,,
105,3694,,,,0.5699875950813293,,0.21835556626319885,,
105,3699,,,,0.5055420398712158,,0.22689548134803772,,
105,3704,,,,0.43329402804374695,,0.23194321990013123,,
105,3709,,,,0.3978065252304077,,0.26063430309295654,,
105,3709,,,,,,,0.4691654443740845,0.23918980360031128
105,3709,,,0.4755646884441376,,0.23247277736663818,,,
106,3714,,,,0.466012179851532,,0.22968171536922455,,
106,3719,,,,0.523369550704956,,0.21971535682678223,,
106,3724,,,,0.493137001991272,,0.218936949968338,,
106,3729,,,,0.4710471034049988,,0.245680570602417,,
106,3734,,,,0.54200279712677,,0.2156822681427002,,
106,3739,,,,0.4992910325527191,,0.24147823452949524,,
106,3744,,,,0.36127638816833496,,0.24774254858493805,,
106,3744,,,,,,,0.46562686562538147,0.2390034943819046
106,3744,,,0.4733920097351074,,0.23294173181056976,,,
107,3749,,,,0.4101491868495941,,0.24633660912513733,,
107,3754,,,,0.45994818210601807,,0.24029140174388885,,
107,3759,,,,0.40078791975975037,,0.2507403492927551,,
107,3764,,,,0.5198739171028137,,0.21027758717536926,,
107,3769,,,,0.5039346218109131,,0.2160322219133377,,
107,3774,,,,0.4153372645378113,,0.2709260582923889,,
107,3779,,,,0.4238505959510803,,0.24953074753284454,,
