0 test f1,0 train f1,0 val f1,1 test f1,1 train f1,1 val f1,2 test f1,2 train f1,2 val f1,3 test f1,3 train f1,3 val f1,epoch,step,test multilabel_f1_macro,test ranking_avg_precision,train multilabel_f1_macro,train ranking_avg_precision,train_loss,val multilabel_f1_macro,val ranking_avg_precision,val_loss
,,0.6160961985588074,,,0.4678899049758911,,,0.5333333611488342,,,0.584269642829895,18,3286,,,,,,0.5503972768783569,0.6103927493095398,0.37886443734169006
,0.5350203514099121,,,0.5096251368522644,,,0.6417445540428162,,,0.5968992114067078,,18,3286,,,0.5708222985267639,0.5718942284584045,0.3707040548324585,,,
,,0.4540162980556488,,,0.5173852443695068,,,0.5233644843101501,,,0.584269642829895,19,3459,,,,,,0.519758939743042,0.5301724076271057,0.3869357407093048
,0.5808885097503662,,,0.5140562057495117,,,0.6265822649002075,,,0.5977011322975159,,19,3459,,,0.5798070430755615,0.6015030741691589,0.36881908774375916,,,
,,0.35187581181526184,,,0.529644250869751,,,0.5585585832595825,,,0.584269642829895,20,3632,,,,,,0.506087064743042,0.5213122367858887,0.3944980502128601
,0.5419241189956665,,,0.5341859459877014,,,0.6302250623703003,,,0.5968992114067078,,20,3632,,,0.575808584690094,0.5891886949539185,0.36790066957473755,,,
,,0.5838991403579712,,,0.4523424804210663,,,0.5454545617103577,,,0.5806451439857483,21,3805,,,,,,0.5405853390693665,0.5888410210609436,0.3785991668701172
,0.5497588515281677,,,0.5185556411743164,,,0.6435331106185913,,,0.5891472697257996,,21,3805,,,0.5752487182617188,0.5875588655471802,0.36728426814079285,,,
,,0.6461267471313477,,,0.46254071593284607,,,0.5454545617103577,,,0.6105263233184814,22,3978,,,,,,0.566162109375,0.6242815852165222,0.3744469881057739
,0.5723077058792114,,,0.5272547006607056,,,0.6521739363670349,,,0.6159695982933044,,22,3978,,,0.5919264554977417,0.6012314558029175,0.3670853078365326,,,
,,0.6027907133102417,,,0.4691357910633087,,,0.5454545617103577,,,0.584269642829895,23,4151,,,,,,0.550412654876709,0.5917145609855652,0.3784303069114685
,0.569837212562561,,,0.5246391296386719,,,0.6561514139175415,,,0.6287878751754761,,23,4151,,,0.5948538780212402,0.6006881594657898,0.36551156640052795,,,
,,0.5541922450065613,,,0.48575711250305176,,,0.5370370149612427,,,0.584269642829895,24,4324,,,,,,0.5403140187263489,0.5759099721908569,0.3809395432472229
,0.568958044052124,,,0.533530592918396,,,0.6604361534118652,,,0.5977011322975159,,24,4324,,,0.5901564955711365,0.605758786201477,0.365028440952301,,,
,,0.5975261926651001,,,0.4542483687400818,,,0.5504587292671204,,,0.584269642829895,25,4497,,,,,,0.5466257333755493,0.5895593762397766,0.37574586272239685
,0.5747826099395752,,,0.5355566740036011,,,0.65625,,,0.6264150738716125,,25,4497,,,0.5982511043548584,0.6055777072906494,0.36402517557144165,,,
,,0.6610169410705566,,,0.4343065619468689,,,0.5454545617103577,,,0.5411764979362488,26,4670,,,,,,0.5454886555671692,0.6257184147834778,0.37109315395355225
,0.5508663058280945,,,0.5347222089767456,,,0.643750011920929,,,0.6283524632453918,,26,4670,,,0.5894227623939514,0.597519040107727,0.36412787437438965,,,
,,0.4752252399921417,,,0.5160390734672546,,,0.5504587292671204,,,0.584269642829895,27,4843,,,,,,0.5314981341362,0.547174334526062,0.3835276961326599
,0.5902459621429443,,,0.5274725556373596,,,0.6645768284797668,,,0.63670414686203,,27,4843,,,0.604749858379364,0.6149945855140686,0.3623696267604828,,,
,,0.38839849829673767,,,0.5275908708572388,,,0.5636363625526428,,,0.625,28,5016,,,,,,0.5261564254760742,0.5340038537979126,0.3939589262008667
,0.5658536553382874,,,0.5425898432731628,,,0.6604361534118652,,,0.6206896305084229,,28,5016,,,0.5973923206329346,0.6025896668434143,0.36221396923065186,,,
,,0.5391849279403687,,,0.487294465303421,,,0.5370370149612427,,,0.6530612111091614,29,5189,,,,,,0.5541444420814514,0.5735152959823608,0.3806780278682709
,0.5708135962486267,,,0.5464373230934143,,,0.6583850979804993,,,0.6439393758773804,,29,5189,,,0.6048938632011414,0.6109199523925781,0.3612232208251953,,,
,,0.4916943609714508,,,0.45410627126693726,,,0.591304361820221,,,0.6086956262588501,30,5362,,,,,,0.5364501476287842,0.5431034564971924,0.37840890884399414
,0.5869094133377075,,,0.5443037748336792,,,0.6790123581886292,,,0.6188679337501526,,30,5362,,,0.6072733402252197,0.6158095002174377,0.3611047565937042,,,
,,0.4202898442745209,,,0.5403226017951965,,,0.5233644843101501,,,0.6391752362251282,31,5535,,,,,,0.5307880640029907,0.5443007946014404,0.38906556367874146
,0.5817868113517761,,,0.5338007211685181,,,0.6768292784690857,,,0.6311787366867065,,31,5535,,,0.6058988571166992,0.6117348670959473,0.3612852096557617,,,
,,0.42702051997184753,,,0.5442875623703003,,,0.5454545617103577,,,0.6105263233184814,32,5708,,,,,,0.5318222045898438,0.5524425506591797,0.39373746514320374
,0.5755764245986938,,,0.5257371068000793,,,0.6769230961799622,,,0.6592592597007751,,32,5708,,,0.6093739867210388,0.6083846688270569,0.3621571660041809,,,
,,0.576171875,,,0.44991791248321533,,,0.5370370149612427,,,0.6399999856948853,33,5881,,,,,,0.5507817268371582,0.5838122367858887,0.37413835525512695
,0.5518157482147217,,,0.5465005040168762,,,0.6687306761741638,,,0.644444465637207,,33,5881,,,0.6028728485107422,0.6045816540718079,0.3611586093902588,,,
,,0.5275423526763916,,,0.5176803469657898,,,0.6153846383094788,,,0.625,34,6054,,,,,,0.571401834487915,0.5859674215316772,0.3818075656890869
,0.5704496502876282,,,0.5263681411743164,,,0.670769214630127,,,0.6691176295280457,,34,6054,,,0.6091761589050293,0.6064831614494324,0.36009693145751953,,,
,,0.42497000098228455,,,0.5306122303009033,,,0.5585585832595825,,,0.6185566782951355,35,6227,,,,,,0.5331743955612183,0.545976996421814,0.3877168595790863
,0.5878865122795105,,,0.5401675701141357,,,0.689230740070343,,,0.6468401551246643,,35,6227,,,0.6160312294960022,0.6200652122497559,0.35885629057884216,,,
,,0.61623615026474,,,0.48706239461898804,,,0.5420560836791992,,,0.6086956262588501,36,6400,,,,,,0.5635125637054443,0.6168582439422607,0.3729345500469208
,0.568558931350708,,,0.5562015771865845,,,0.6850152611732483,,,0.6642335653305054,,36,6400,,,0.6185023188591003,0.6130930781364441,0.35773083567619324,,,
0.678260862827301,,,0.39436620473861694,,,0.4444444477558136,,,0.6829268336296082,,,37,6401,0.5499995946884155,0.6296660304069519,,,,,,
